,feature_id,feature_name
15442,ENSG00000141564,RPTOR
15443,ENSG00000176108,CHMP6
15444,ENSG00000175866,BAIAP2
15445,ENSG00000181409,AATK
15446,ENSG00000225180,PVALEF
15447,ENSG00000141577,CEP131
15448,ENSG00000167302,TEPSIN
15449,ENSG00000224877,NDUFAF8
15450,ENSG00000157637,SLC38A10
15451,ENSG00000266074,BAHCC1
15452,ENSG00000184009,ACTG1
15453,ENSG00000186765,FSCN2
15454,ENSG00000185504,FAAP100
15455,ENSG00000182446,NPLOC4
15456,ENSG00000182612,TSPAN10
15457,ENSG00000185527,PDE6G
15458,ENSG00000204237,OXLD1
15459,ENSG00000185298,CCDC137
15460,ENSG00000214087,ARL16
15461,ENSG00000185359,HGS
15462,ENSG00000262814,MRPL12
15463,ENSG00000183048,SLC25A10
15464,ENSG00000215644,GCGR
15465,ENSG00000225663,MCRIP1
15466,ENSG00000182676,PPP1R27
15467,ENSG00000185624,P4HB
15468,ENSG00000141522,ARHGDIA
15469,ENSG00000183684,ALYREF
15470,ENSG00000141552,ANAPC11
15471,ENSG00000183979,NPB
15472,ENSG00000185813,PCYT2
15473,ENSG00000187531,SIRT7
15474,ENSG00000197063,MAFG
15475,ENSG00000183010,PYCR1
15476,ENSG00000185105,MYADML2
15477,ENSG00000185269,NOTUM
15478,ENSG00000169696,ASPSCR1
15479,ENSG00000169689,CENPX
15480,ENSG00000169683,LRRC45
15481,ENSG00000169750,RAC3
15482,ENSG00000169738,DCXR
15483,ENSG00000169733,RFNG
15484,ENSG00000169727,GPS1
15485,ENSG00000169718,DUS1L
15486,ENSG00000169710,FASN
15487,ENSG00000176155,CCDC57
15488,ENSG00000141526,SLC16A3
15489,ENSG00000141551,CSNK1D
15490,ENSG00000173762,CD7
15491,ENSG00000141574,SECTM1
15492,ENSG00000182459,TEX19
15493,ENSG00000181408,UTS2R
15494,ENSG00000181396,OGFOD3
15495,ENSG00000169660,HEXD
15496,ENSG00000178927,CYBC1
15497,ENSG00000141562,NARF
15498,ENSG00000141568,FOXK2
15499,ENSG00000141580,WDR45B
15500,ENSG00000141542,RAB40B
15501,ENSG00000141560,FN3KRP
15502,ENSG00000167363,FN3K
15503,ENSG00000141556,TBCD
15504,ENSG00000141579,ZNF750
15505,ENSG00000175711,B3GNTL1
15506,ENSG00000176845,METRNL
15507,ENSG00000173213,TUBB8B
15508,ENSG00000101557,USP14
15509,ENSG00000079134,THOC1
15510,ENSG00000158270,COLEC12
15511,ENSG00000177143,CETN1
15512,ENSG00000079101,CLUL1
15513,ENSG00000176890,TYMS
15514,ENSG00000132199,ENOSF1
15515,ENSG00000176105,YES1
15516,ENSG00000141433,ADCYAP1
15517,ENSG00000101574,METTL4
15518,ENSG00000080986,NDC80
15519,ENSG00000101596,SMCHD1
15520,ENSG00000132205,EMILIN2
15521,ENSG00000101577,LPIN2
15522,ENSG00000101605,MYOM1
15523,ENSG00000101608,MYL12A
15524,ENSG00000118680,MYL12B
15525,ENSG00000177426,TGIF1
15526,ENSG00000170579,DLGAP1
15527,ENSG00000231824,AKAIN1
15528,ENSG00000198081,ZBTB14
15529,ENSG00000082397,EPB41L3
15530,ENSG00000206432,TMEM200C
15531,ENSG00000154655,L3MBTL4
15532,ENSG00000088756,ARHGAP28
15533,ENSG00000101680,LAMA1
15534,ENSG00000206422,LRRC30
15535,ENSG00000173482,PTPRM
15536,ENSG00000206418,RAB12
15537,ENSG00000168502,MTCL1
15538,ENSG00000178127,NDUFV2
15539,ENSG00000101745,ANKRD12
15540,ENSG00000128791,TWSG1
15541,ENSG00000017797,RALBP1
15542,ENSG00000154845,PPP4R1
15543,ENSG00000168461,RAB31
15544,ENSG00000168454,TXNDC2
15545,ENSG00000101558,VAPA
15546,ENSG00000154856,APCDD1
15547,ENSG00000134265,NAPG
15548,ENSG00000154864,PIEZO2
15549,ENSG00000236396,SLC35G4
15550,ENSG00000141404,GNAL
15551,ENSG00000255112,CHMP1B
15552,ENSG00000154889,MPPE1
15553,ENSG00000141401,IMPA2
15554,ENSG00000181626,ANKRD62
15555,ENSG00000176194,CIDEA
15556,ENSG00000176014,TUBB6
15557,ENSG00000141385,AFG3L2
15558,ENSG00000141391,PRELID3A
15559,ENSG00000134278,SPIRE1
15560,ENSG00000128789,PSMG2
15561,ENSG00000101624,CEP76
15562,ENSG00000175354,PTPN2
15563,ENSG00000085415,SEH1L
15564,ENSG00000101639,CEP192
15565,ENSG00000168675,LDLRAD4
15566,ENSG00000177150,FAM210A
15567,ENSG00000101654,RNMT
15568,ENSG00000176136,MC5R
15569,ENSG00000185231,MC2R
15570,ENSG00000175322,ZNF519
15571,ENSG00000183206,POTEC
15572,ENSG00000180777,ANKRD30B
15573,ENSG00000067900,ROCK1
15574,ENSG00000141449,GREB1L
15575,ENSG00000141446,ESCO1
15576,ENSG00000167088,SNRPD1
15577,ENSG00000158201,ABHD3
15578,ENSG00000101752,MIB1
15579,ENSG00000141448,GATA6
15580,ENSG00000212710,CTAGE1
15581,ENSG00000101773,RBBP8
15582,ENSG00000134508,CABLES1
15583,ENSG00000134490,TMEM241
15584,ENSG00000101782,RIOK3
15585,ENSG00000141452,RMC1
15586,ENSG00000141458,NPC1
15587,ENSG00000154065,ANKRD29
15588,ENSG00000053747,LAMA3
15589,ENSG00000168234,TTC39C
15590,ENSG00000154040,CABYR
15591,ENSG00000141447,OSBPL1A
15592,ENSG00000154059,IMPACT
15593,ENSG00000134489,HRH4
15594,ENSG00000198795,ZNF521
15595,ENSG00000141380,SS18
15596,ENSG00000154611,PSMA8
15597,ENSG00000141384,TAF4B
15598,ENSG00000134504,KCTD1
15599,ENSG00000171885,AQP4
15600,ENSG00000154080,CHST9
15601,ENSG00000170558,CDH2
15602,ENSG00000134762,DSC3
15603,ENSG00000134755,DSC2
15604,ENSG00000134765,DSC1
15605,ENSG00000134760,DSG1
15606,ENSG00000175065,DSG4
15607,ENSG00000134757,DSG3
15608,ENSG00000046604,DSG2
15609,ENSG00000118271,TTR
15610,ENSG00000118276,B4GALT6
15611,ENSG00000141437,SLC25A52
15612,ENSG00000153339,TRAPPC8
15613,ENSG00000101695,RNF125
15614,ENSG00000134758,RNF138
15615,ENSG00000141441,GAREM1
15616,ENSG00000141434,MEP1B
15617,ENSG00000197705,KLHL14
15618,ENSG00000166960,CCDC178
15619,ENSG00000141431,ASXL3
15620,ENSG00000101746,NOL4
15621,ENSG00000134769,DTNA
15622,ENSG00000166974,MAPRE2
15623,ENSG00000186812,ZNF397
15624,ENSG00000186814,ZSCAN30
15625,ENSG00000172466,ZNF24
15626,ENSG00000186496,ZNF396
15627,ENSG00000153391,INO80C
15628,ENSG00000141429,GALNT1
15629,ENSG00000141428,C18orf21
15630,ENSG00000141425,RPRD1A
15631,ENSG00000141424,SLC39A6
15632,ENSG00000134759,ELP2
15633,ENSG00000075643,MOCOS
15634,ENSG00000134775,FHOD3
15635,ENSG00000134779,TPGS2
15636,ENSG00000150477,KIAA1328
15637,ENSG00000101489,CELF4
15638,ENSG00000078142,PIK3C3
15639,ENSG00000152214,RIT2
15640,ENSG00000132872,SYT4
15641,ENSG00000152217,SETBP1
15642,ENSG00000132874,SLC14A2
15643,ENSG00000141469,SLC14A1
15644,ENSG00000197046,SIGLEC15
15645,ENSG00000152223,EPG5
15646,ENSG00000152229,PSTPIP2
15647,ENSG00000152234,ATP5F1A
15648,ENSG00000152240,HAUS1
15649,ENSG00000152242,C18orf25
15650,ENSG00000141622,RNF165
15651,ENSG00000167210,LOXHD1
15652,ENSG00000101638,ST8SIA5
15653,ENSG00000078043,PIAS2
15654,ENSG00000167216,KATNAL2
15655,ENSG00000206181,ELOA2
15656,ENSG00000167220,HDHD2
15657,ENSG00000134049,IER3IP1
15658,ENSG00000215474,SKOR2
15659,ENSG00000175387,SMAD2
15660,ENSG00000184828,ZBTB7C
15661,ENSG00000134030,CTIF
15662,ENSG00000101665,SMAD7
15663,ENSG00000141627,DYM
15664,ENSG00000177576,C18orf32
15665,ENSG00000265681,RPL17
15666,ENSG00000101670,LIPG
15667,ENSG00000167315,ACAA2
15668,ENSG00000167306,MYO5B
15669,ENSG00000172361,CFAP53
15670,ENSG00000141644,MBD1
15671,ENSG00000154832,CXXC1
15672,ENSG00000154839,SKA1
15673,ENSG00000141639,MAPK4
15674,ENSG00000134042,MRO
15675,ENSG00000082212,ME2
15676,ENSG00000141642,ELAC1
15677,ENSG00000141646,SMAD4
15678,ENSG00000176624,MEX3C
15679,ENSG00000187323,DCC
15680,ENSG00000134046,MBD2
15681,ENSG00000101751,POLI
15682,ENSG00000174448,STARD6
15683,ENSG00000166845,C18orf54
15684,ENSG00000178690,DYNAP
15685,ENSG00000041353,RAB27B
15686,ENSG00000166510,CCDC68
15687,ENSG00000196628,TCF4
15688,ENSG00000091164,TXNL1
15689,ENSG00000091157,WDR7
15690,ENSG00000228075,BOD1L2
15691,ENSG00000177511,ST8SIA3
15692,ENSG00000119547,ONECUT2
15693,ENSG00000066926,FECH
15694,ENSG00000134440,NARS1
15695,ENSG00000081923,ATP8B1
15696,ENSG00000049759,NEDD4L
15697,ENSG00000198796,ALPK2
15698,ENSG00000172175,MALT1
15699,ENSG00000074657,ZNF532
15700,ENSG00000166562,SEC11C
15701,ENSG00000134443,GRP
15702,ENSG00000134438,RAX
15703,ENSG00000166569,CPLX4
15704,ENSG00000074695,LMAN1
15705,ENSG00000183287,CCBE1
15706,ENSG00000141682,PMAIP1
15707,ENSG00000166603,MC4R
15708,ENSG00000101542,CDH20
15709,ENSG00000176641,RNF152
15710,ENSG00000197563,PIGN
15711,ENSG00000134444,RELCH
15712,ENSG00000141655,TNFRSF11A
15713,ENSG00000141664,ZCCHC2
15714,ENSG00000081913,PHLPP1
15715,ENSG00000171791,BCL2
15716,ENSG00000119537,KDSR
15717,ENSG00000119541,VPS4B
15718,ENSG00000206075,SERPINB5
15719,ENSG00000166634,SERPINB12
15720,ENSG00000197641,SERPINB13
15721,ENSG00000206073,SERPINB4
15722,ENSG00000206072,SERPINB11
15723,ENSG00000057149,SERPINB3
15724,ENSG00000166396,SERPINB7
15725,ENSG00000197632,SERPINB2
15726,ENSG00000242550,SERPINB10
15727,ENSG00000221887,HMSD
15728,ENSG00000166401,SERPINB8
15729,ENSG00000081138,CDH7
15730,ENSG00000071991,CDH19
15731,ENSG00000171451,DSEL
15732,ENSG00000166479,TMX3
15733,ENSG00000150636,CCDC102B
15734,ENSG00000206052,DOK6
15735,ENSG00000150637,CD226
15736,ENSG00000176225,RTTN
15737,ENSG00000170677,SOCS6
15738,ENSG00000141668,CBLN2
15739,ENSG00000166342,NETO1
15740,ENSG00000141665,FBXO15
15741,ENSG00000075336,TIMM21
15742,ENSG00000166347,CYB5A
15743,ENSG00000206043,C18orf63
15744,ENSG00000187773,DIPK1C
15745,ENSG00000133313,CNDP2
15746,ENSG00000150656,CNDP1
15747,ENSG00000215421,ZNF407
15748,ENSG00000180011,ZADH2
15749,ENSG00000179981,TSHZ1
15750,ENSG00000206026,SMIM21
15751,ENSG00000101493,ZNF516
15752,ENSG00000130856,ZNF236
15753,ENSG00000197971,MBP
15754,ENSG00000166573,GALR1
15755,ENSG00000256463,SALL3
15756,ENSG00000166377,ATP9B
15757,ENSG00000131196,NFATC1
15758,ENSG00000060069,CTDP1
15759,ENSG00000178342,KCNG2
15760,ENSG00000122490,SLC66A2
15761,ENSG00000226742,HSBP1L1
15762,ENSG00000141759,TXNL4A
15763,ENSG00000101546,RBFA
15764,ENSG00000101544,ADNP2
15765,ENSG00000178184,PARD6G
15766,ENSG00000176695,OR4F17
15767,ENSG00000141934,PLPP2
15768,ENSG00000105556,MIER2
15769,ENSG00000105549,THEG
15770,ENSG00000183186,C2CD4C
15771,ENSG00000129946,SHC2
15772,ENSG00000181781,ODF3L2
15773,ENSG00000099866,MADCAM1
15774,ENSG00000141933,TPGS1
15775,ENSG00000099804,CDC34
15776,ENSG00000197540,GZMM
15777,ENSG00000172270,BSG
15778,ENSG00000099822,HCN2
15779,ENSG00000099821,POLRMT
15780,ENSG00000070388,FGF22
15781,ENSG00000070423,RNF126
15782,ENSG00000070404,FSTL3
15783,ENSG00000185198,PRSS57
15784,ENSG00000099864,PALM
15785,ENSG00000099812,MISP
15786,ENSG00000011304,PTBP1
15787,ENSG00000129951,PLPPR3
15788,ENSG00000172232,AZU1
15789,ENSG00000196415,PRTN3
15790,ENSG00000197561,ELANE
15791,ENSG00000197766,CFD
15792,ENSG00000175221,MED16
15793,ENSG00000198858,R3HDM4
15794,ENSG00000116014,KISS1R
15795,ENSG00000116017,ARID3A
15796,ENSG00000065268,WDR18
15797,ENSG00000116032,GRIN3B
15798,ENSG00000182087,TMEM259
15799,ENSG00000064666,CNN2
15800,ENSG00000064687,ABCA7
15801,ENSG00000180448,ARHGAP45
15802,ENSG00000099817,POLR2E
15803,ENSG00000167468,GPX4
15804,ENSG00000064932,SBNO2
15805,ENSG00000118046,STK11
15806,ENSG00000099625,CBARP
15807,ENSG00000099624,ATP5F1D
15808,ENSG00000167470,MIDN
15809,ENSG00000099622,CIRBP
15810,ENSG00000228300,FAM174C
15811,ENSG00000099617,EFNA2
15812,ENSG00000160953,PWWP3A
15813,ENSG00000115286,NDUFS7
15814,ENSG00000130005,GAMT
15815,ENSG00000071626,DAZAP1
15816,ENSG00000115268,RPS15
15817,ENSG00000115266,APC2
15818,ENSG00000119559,C19orf25
15819,ENSG00000115257,PCSK4
15820,ENSG00000115255,REEP6
15821,ENSG00000185761,ADAMTSL5
15822,ENSG00000185988,PLK5
15823,ENSG00000181588,MEX3D
15824,ENSG00000071655,MBD3
15825,ENSG00000127540,UQCR11
15826,ENSG00000071564,TCF3
15827,ENSG00000205922,ONECUT3
15828,ENSG00000130270,ATP8B3
15829,ENSG00000079313,REXO1
15830,ENSG00000129911,KLF16
15831,ENSG00000129968,ABHD17A
15832,ENSG00000227500,SCAMP4
15833,ENSG00000213638,ADAT3
15834,ENSG00000133275,CSNK1G2
15835,ENSG00000133243,BTBD2
15836,ENSG00000099875,MKNK2
15837,ENSG00000172081,MOB3A
15838,ENSG00000099840,IZUMO4
15839,ENSG00000065000,AP3D1
15840,ENSG00000104885,DOT1L
15841,ENSG00000104886,PLEKHJ1
15842,ENSG00000104897,SF3A2
15843,ENSG00000104899,AMH
15844,ENSG00000167476,JSRP1
15845,ENSG00000104904,OAZ1
15846,ENSG00000188305,PEAK3
15847,ENSG00000220008,LINGO3
15848,ENSG00000130332,LSM7
15849,ENSG00000005206,SPPL2B
15850,ENSG00000178297,TMPRSS9
15851,ENSG00000099800,TIMM13
15852,ENSG00000176619,LMNB2
15853,ENSG00000099860,GADD45B
15854,ENSG00000176533,GNG7
15855,ENSG00000176490,DIRAS1
15856,ENSG00000141873,SLC39A3
15857,ENSG00000104969,SGTA
15858,ENSG00000172009,THOP1
15859,ENSG00000172006,ZNF554
15860,ENSG00000186300,ZNF555
15861,ENSG00000172000,ZNF556
15862,ENSG00000171970,ZNF57
15863,ENSG00000175691,ZNF77
15864,ENSG00000104953,TLE6
15865,ENSG00000065717,TLE2
15866,ENSG00000104964,TLE5
15867,ENSG00000088256,GNA11
15868,ENSG00000060558,GNA15
15869,ENSG00000125910,S1PR4
15870,ENSG00000125912,NCLN
15871,ENSG00000161082,CELF5
15872,ENSG00000141905,NFIC
15873,ENSG00000095932,SMIM24
15874,ENSG00000129932,DOHH
15875,ENSG00000105325,FZR1
15876,ENSG00000161091,MFSD12
15877,ENSG00000183397,C19orf71
15878,ENSG00000064961,HMG20B
15879,ENSG00000179855,GIPC3
15880,ENSG00000006638,TBXA2R
15881,ENSG00000105298,CACTIN
15882,ENSG00000186111,PIP5K1C
15883,ENSG00000105289,TJP3
15884,ENSG00000011132,APBA3
15885,ENSG00000183617,MRPL54
15886,ENSG00000173976,RAX2
15887,ENSG00000007264,MATK
15888,ENSG00000105278,ZFR2
15889,ENSG00000167654,ATCAY
15890,ENSG00000077009,NMRK2
15891,ENSG00000167657,DAPK3
15892,ENSG00000167658,EEF2
15893,ENSG00000105229,PIAS4
15894,ENSG00000178951,ZBTB7A
15895,ENSG00000126934,MAP2K2
15896,ENSG00000060566,CREB3L3
15897,ENSG00000077463,SIRT6
15898,ENSG00000089847,ANKRD24
15899,ENSG00000105246,EBI3
15900,ENSG00000105248,YJU2
15901,ENSG00000105251,SHD
15902,ENSG00000167664,TMIGD2
15903,ENSG00000105255,FSD1
15904,ENSG00000178078,STAP2
15905,ENSG00000008382,MPND
15906,ENSG00000141985,SH3GL1
15907,ENSG00000167670,CHAF1A
15908,ENSG00000167671,UBXN6
15909,ENSG00000167674,HDGFL2
15910,ENSG00000167676,PLIN4
15911,ENSG00000214456,PLIN5
15912,ENSG00000171236,LRG1
15913,ENSG00000167680,SEMA6B
15914,ENSG00000185361,TNFAIP8L1
15915,ENSG00000074842,MYDGF
15916,ENSG00000142002,DPP9
15917,ENSG00000141965,FEM1A
15918,ENSG00000127666,TICAM1
15919,ENSG00000105355,PLIN3
15920,ENSG00000205784,ARRDC5
15921,ENSG00000276043,UHRF1
15922,ENSG00000127663,KDM4B
15923,ENSG00000105426,PTPRS
15924,ENSG00000105428,ZNRF4
15925,ENSG00000223573,TINCR
15926,ENSG00000130254,SAFB2
15927,ENSG00000160633,SAFB
15928,ENSG00000130255,RPL36
15929,ENSG00000174917,MICOS13
15930,ENSG00000167733,HSD11B1L
15931,ENSG00000196365,LONP1
15932,ENSG00000174898,CATSPERD
15933,ENSG00000212123,PRR22
15934,ENSG00000141994,DUS3L
15935,ENSG00000171119,NRTN
15936,ENSG00000156413,FUT6
15937,ENSG00000171124,FUT3
15938,ENSG00000130383,FUT5
15939,ENSG00000174886,NDUFA11
15940,ENSG00000187650,VMAC
15941,ENSG00000105519,CAPS
15942,ENSG00000031823,RANBP3
15943,ENSG00000087903,RFX2
15944,ENSG00000130377,ACSBG2
15945,ENSG00000130382,MLLT1
15946,ENSG00000167769,ACER1
15947,ENSG00000125656,CLPP
15948,ENSG00000125652,ALKBH7
15949,ENSG00000125650,PSPN
15950,ENSG00000125651,GTF2F1
15951,ENSG00000088247,KHSRP
15952,ENSG00000181240,SLC25A41
15953,ENSG00000125648,SLC25A23
15954,ENSG00000130545,CRB3
15955,ENSG00000205744,DENND1C
15956,ENSG00000104833,TUBB4A
15957,ENSG00000125657,TNFSF9
15958,ENSG00000125726,CD70
15959,ENSG00000125735,TNFSF14
15960,ENSG00000125730,C3
15961,ENSG00000125734,GPR108
15962,ENSG00000125733,TRIP10
15963,ENSG00000125731,SH2D3A
15964,ENSG00000141968,VAV1
15965,ENSG00000174837,ADGRE1
15966,ENSG00000196589,MBD3L2B
15967,ENSG00000237247,MBD3L5
15968,ENSG00000205718,MBD3L4
15969,ENSG00000230522,MBD3L2
15970,ENSG00000182315,MBD3L3
15971,ENSG00000130544,ZNF557
15972,ENSG00000171105,INSR
15973,ENSG00000104880,ARHGEF18
15974,ENSG00000104883,PEX11G
15975,ENSG00000198723,TEX45
15976,ENSG00000198816,ZNF358
15977,ENSG00000090674,MCOLN1
15978,ENSG00000032444,PNPLA6
15979,ENSG00000076826,CAMSAP3
15980,ENSG00000076924,XAB2
15981,ENSG00000229833,PET100
15982,ENSG00000174788,PCP2
15983,ENSG00000076944,STXBP2
15984,ENSG00000104918,RETN
15985,ENSG00000183019,MCEMP1
15986,ENSG00000181029,TRAPPC5
15987,ENSG00000104921,FCER2
15988,ENSG00000182566,CLEC4G
15989,ENSG00000090659,CD209
15990,ENSG00000104938,CLEC4M
15991,ENSG00000142459,EVI5L
15992,ENSG00000183248,PRR36
15993,ENSG00000171017,LRRC8E
15994,ENSG00000076984,MAP2K7
15995,ENSG00000260001,TGFBR3L
15996,ENSG00000104976,SNAPC2
15997,ENSG00000178531,CTXN1
15998,ENSG00000104980,TIMM44
15999,ENSG00000066044,ELAVL1
16000,ENSG00000131142,CCL25
16001,ENSG00000142449,FBN3
16002,ENSG00000090661,CERS4
16003,ENSG00000167775,CD320
16004,ENSG00000267855,NDUFA7
16005,ENSG00000233927,RPS28
16006,ENSG00000186994,KANK3
16007,ENSG00000167772,ANGPTL4
16008,ENSG00000185236,RAB11B
16009,ENSG00000099785,MARCHF2
16010,ENSG00000099783,HNRNPM
16011,ENSG00000133246,PRAM1
16012,ENSG00000133250,ZNF414
16013,ENSG00000142347,MYO1F
16014,ENSG00000142303,ADAMTS10
16015,ENSG00000268480,NFILZ
16016,ENSG00000181786,ACTL9
16017,ENSG00000181733,OR2Z1
16018,ENSG00000167785,ZNF558
16019,ENSG00000170948,MBD3L1
16020,ENSG00000181143,MUC16
16021,ENSG00000170929,OR1M1
16022,ENSG00000170923,OR7G2
16023,ENSG00000161807,OR7G1
16024,ENSG00000170920,OR7G3
16025,ENSG00000130803,ZNF317
16026,ENSG00000188000,OR7D2
16027,ENSG00000174667,OR7D4
16028,ENSG00000237521,OR7E24
16029,ENSG00000196110,ZNF699
16030,ENSG00000188321,ZNF559
16031,ENSG00000188629,ZNF177
16032,ENSG00000174652,ZNF266
16033,ENSG00000198028,ZNF560
16034,ENSG00000130818,ZNF426
16035,ENSG00000197961,ZNF121
16036,ENSG00000171469,ZNF561
16037,ENSG00000171466,ZNF562
16038,ENSG00000196605,ZNF846
16039,ENSG00000127452,FBXL12
16040,ENSG00000198258,UBL5
16041,ENSG00000127445,PIN1
16042,ENSG00000105088,OLFM2
16043,ENSG00000080573,COL5A3
16044,ENSG00000080511,RDH8
16045,ENSG00000130813,SHFL
16046,ENSG00000130812,ANGPTL6
16047,ENSG00000130810,PPAN
16048,ENSG00000244165,P2RY11
16049,ENSG00000130811,EIF3G
16050,ENSG00000130816,DNMT1
16051,ENSG00000267534,S1PR2
16052,ENSG00000105364,MRPL4
16053,ENSG00000090339,ICAM1
16054,ENSG00000105371,ICAM4
16055,ENSG00000105376,ICAM5
16056,ENSG00000220201,ZGLP1
16057,ENSG00000267673,FDX2
16058,ENSG00000161847,RAVER1
16059,ENSG00000076662,ICAM3
16060,ENSG00000105397,TYK2
16061,ENSG00000105401,CDC37
16062,ENSG00000065989,PDE4A
16063,ENSG00000079999,KEAP1
16064,ENSG00000180739,S1PR5
16065,ENSG00000130734,ATG4D
16066,ENSG00000129347,KRI1
16067,ENSG00000129355,CDKN2D
16068,ENSG00000129354,AP1M2
16069,ENSG00000129353,SLC44A2
16070,ENSG00000129351,ILF3
16071,ENSG00000213339,QTRT1
16072,ENSG00000079805,DNM2
16073,ENSG00000099203,TMED1
16074,ENSG00000214212,C19orf38
16075,ENSG00000142453,CARM1
16076,ENSG00000130733,YIPF2
16077,ENSG00000142444,TIMM29
16078,ENSG00000127616,SMARCA4
16079,ENSG00000130164,LDLR
16080,ENSG00000161888,SPC24
16081,ENSG00000197256,KANK2
16082,ENSG00000130158,DOCK6
16083,ENSG00000130173,ANGPTL8
16084,ENSG00000130167,TSPAN16
16085,ENSG00000105514,RAB3D
16086,ENSG00000105518,TMEM205
16087,ENSG00000183401,CCDC159
16088,ENSG00000105520,PLPPR2
16089,ENSG00000173928,SWSAP1
16090,ENSG00000187266,EPOR
16091,ENSG00000205517,RGL3
16092,ENSG00000198003,ODAD3
16093,ENSG00000130175,PRKCSH
16094,ENSG00000196361,ELAVL3
16095,ENSG00000161914,ZNF653
16096,ENSG00000130159,ECSIT
16097,ENSG00000130176,CNN1
16098,ENSG00000130165,ELOF1
16099,ENSG00000198551,ZNF627
16100,ENSG00000102575,ACP5
16101,ENSG00000197933,ZNF823
16102,ENSG00000197044,ZNF441
16103,ENSG00000177599,ZNF491
16104,ENSG00000171295,ZNF440
16105,ENSG00000171291,ZNF439
16106,ENSG00000198429,ZNF69
16107,ENSG00000196757,ZNF700
16108,ENSG00000197054,ZNF763
16109,ENSG00000197647,ZNF433
16110,ENSG00000257446,ZNF878
16111,ENSG00000223547,ZNF844
16112,ENSG00000132010,ZNF20
16113,ENSG00000257591,ZNF625
16114,ENSG00000196646,ZNF136
16115,ENSG00000197857,ZNF44
16116,ENSG00000188868,ZNF563
16117,ENSG00000198342,ZNF442
16118,ENSG00000196466,ZNF799
16119,ENSG00000180855,ZNF443
16120,ENSG00000242852,ZNF709
16121,ENSG00000249709,ZNF564
16122,ENSG00000188033,ZNF490
16123,ENSG00000173875,ZNF791
16124,ENSG00000104774,MAN2B1
16125,ENSG00000123154,WDR83
16126,ENSG00000105583,WDR83OS
16127,ENSG00000095059,DHPS
16128,ENSG00000283980,GNG14
16129,ENSG00000132004,FBXW9
16130,ENSG00000105576,TNPO2
16131,ENSG00000123144,TRIR
16132,ENSG00000198356,GET3
16133,ENSG00000039987,BEST2
16134,ENSG00000095066,HOOK2
16135,ENSG00000171223,JUNB
16136,ENSG00000167815,PRDX2
16137,ENSG00000284491,THSD8
16138,ENSG00000104889,RNASEH2A
16139,ENSG00000132026,RTBDN
16140,ENSG00000105613,MAST1
16141,ENSG00000105612,DNASE2
16142,ENSG00000105610,KLF1
16143,ENSG00000105607,GCDH
16144,ENSG00000161860,SYCE2
16145,ENSG00000179115,FARSA
16146,ENSG00000179218,CALR
16147,ENSG00000179262,RAD23A
16148,ENSG00000179271,GADD45GIP1
16149,ENSG00000179284,DAND5
16150,ENSG00000008441,NFIX
16151,ENSG00000104903,LYL1
16152,ENSG00000104907,TRMT1
16153,ENSG00000160877,NACC1
16154,ENSG00000104915,STX10
16155,ENSG00000160888,IER2
16156,ENSG00000141837,CACNA1A
16157,ENSG00000104957,CCDC130
16158,ENSG00000037757,MRI1
16159,ENSG00000104979,C19orf53
16160,ENSG00000132003,ZSWIM4
16161,ENSG00000187556,NANOS3
16162,ENSG00000132016,BRME1
16163,ENSG00000132024,CC2D1A
16164,ENSG00000132000,PODNL1
16165,ENSG00000132017,DCAF15
16166,ENSG00000132005,RFX1
16167,ENSG00000171136,RLN3
16168,ENSG00000104998,IL27RA
16169,ENSG00000187867,PALM3
16170,ENSG00000141854,MISP3
16171,ENSG00000188032,C19orf67
16172,ENSG00000141858,SAMD1
16173,ENSG00000072062,PRKACA
16174,ENSG00000105011,ASF1B
16175,ENSG00000072071,ADGRL1
16176,ENSG00000123146,ADGRE5
16177,ENSG00000123136,DDX39A
16178,ENSG00000123143,PKN1
16179,ENSG00000160951,PTGER1
16180,ENSG00000123159,GIPC1
16181,ENSG00000132002,DNAJB1
16182,ENSG00000099797,TECR
16183,ENSG00000099795,NDUFB7
16184,ENSG00000187912,CLEC17A
16185,ENSG00000131355,ADGRE3
16186,ENSG00000160961,ZNF333
16187,ENSG00000127507,ADGRE2
16188,ENSG00000127530,OR7C1
16189,ENSG00000188269,OR7A5
16190,ENSG00000127515,OR7A10
16191,ENSG00000185385,OR7A17
16192,ENSG00000127529,OR7C2
16193,ENSG00000105143,SLC1A6
16194,ENSG00000160994,CCDC105
16195,ENSG00000105141,CASP14
16196,ENSG00000094661,OR1I1
16197,ENSG00000105137,SYDE1
16198,ENSG00000105135,ILVBL
16199,ENSG00000074181,NOTCH3
16200,ENSG00000105131,EPHX3
16201,ENSG00000141867,BRD4
16202,ENSG00000105127,AKAP8
16203,ENSG00000011243,AKAP8L
16204,ENSG00000011451,WIZ
16205,ENSG00000105122,RASAL3
16206,ENSG00000161031,PGLYRP2
16207,ENSG00000171954,CYP4F22
16208,ENSG00000186526,CYP4F8
16209,ENSG00000186529,CYP4F3
16210,ENSG00000186204,CYP4F12
16211,ENSG00000171942,OR10H2
16212,ENSG00000171936,OR10H3
16213,ENSG00000172519,OR10H5
16214,ENSG00000186723,OR10H1
16215,ENSG00000186115,CYP4F2
16216,ENSG00000171903,CYP4F11
16217,ENSG00000176231,OR10H4
16218,ENSG00000167460,TPM4
16219,ENSG00000167461,RAB8A
16220,ENSG00000196684,HSH2D
